Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
434936;Mortal Kombat 11 Ultimate  XB-One  L.E. Smart delivery;XB-ONE Software;XB-ONE;Fighting;Warner Games;J;       2;;18;5051890324467;      39,95;TOP1;    59,99;    59,99;;;;  1;Übernimm in ZWEI von Kritikern gefeierten Story-Kampagnen <BR> mit verschiedene Zeitlinien die Kontrolle über die <BR> Beschützer des Erdenreichs und stelle dich Kronika, um sie <BR> daran zu hindern, die Zeit zurückzudrehen und die <BR> Geschichte wieder auf Anfang zu setzen. In diesem Kampf, <BR> bei dem es um die Rettung allen Lebens geht, werden <BR> Freundschaften getestet und neue Allianzen geschmiedet. <BR> MK11 Ultimate enthält mit 37 Charakteren das komplette <BR> Charakteraufgebot, einschließlich den drei Neulingen Rain, <BR> Mileena und Rambo.<BR><BR>Mortal Kombat 11 stellt jede unterhaltsame Freundschaft, <BR> jeden brutalen Fatality und jeden vernichtenden Todesstoß <BR> wie noch nie zuvor dar. Du wirst dem Kampf so nah sein, <BR> dass du ihn förmlich spüren kannst!<BR><BR>- Unterstützt Crossplay: Spieler können in ausgewählten <BR> Modi plattformübergreifend auf PS5, PS4, Xbox Series X S <BR> und Xbox One gegeneinander antreten.<BR>- Enthält Mortal Kombat 11, Kombat-Pack 1, MK11: Aftermath <BR> und Kombat-Pack 2:<BR>- Das definitive Mortal Kombat 11-Erlebnis: Zwei von den <BR> Kritikern gefeierten Story-Kampagnen führen Spieler auf <BR> ein Abenteuer durch die Zeit, das die epische Mortal <BR> Kombat-Saga mit insgesamt 37 spielbaren Charakteren <BR> bombastisch fortsetzt.<BR>- Kombat-Pack 2: Neue Kämpfer: Mileena, halb edenianischer <BR> und halb tarkatanischer Klon von Kitana, Rain, der <BR> königliche edenianische Halbgott, und Rambo, der legendäre <BR> Elitesoldat mit dem Aussehen von Schauspieler Sylvester <BR> Stallone.<BR>- Mortal Kombat 11: Aftermath-Erweiterung: Die erste <BR> Story-Erweiterung in der Geschichte der Serie, mit drei <BR> spielbaren Charakteren (Fujin, Sheeva, RoboCop) und 10 <BR> zusätzlichen Charakter-Skins.<BR>- Kombat-Pack 1: Sechs spielbare Charaktere (Shang Tsung, <BR> Nightwolf, Sindel, Joker, Terminator T-800 und Spawn) und <BR> 25 zusätzliche Charakter-Skins.<BR>- Mortal Kombat 11: Bis zum Anschlag vollgepackt mit <BR> Funktionen und Modi für alle Spieler: ein Story-Modus, ein <BR> benutzerdefiniertes Charaktervariationssystem, <BR> Stage-Fatalities, Friendships, ein Onlinemodus, die Türme <BR> der Zeit, ein Tutorial, die Krypta, die Kampfliga und neue <BR> und altbekannte Kämpfer mit jeweils eigenen Fatalities für <BR> kinoreife Szenen.<BR>;;17.11.2020;Koch Media GmbH;1;https://bilderserver.vitrex.de/434936.jpg
434937;Mortal Kombat 11 Ultimate  PS-5  L.E.;PS5 Software;PS5;Fighting;Warner Games;J;     195;;18;5051890324443;      27,95;TOP1;    59,99;    59,99;    27,95;;;  1;Übernimm in ZWEI von Kritikern gefeierten Story-Kampagnen <BR> mit verschiedene Zeitlinien die Kontrolle über die <BR> Beschützer des Erdenreichs und stelle dich Kronika, um sie <BR> daran zu hindern, die Zeit zurückzudrehen und die <BR> Geschichte wieder auf Anfang zu setzen. In diesem Kampf, <BR> bei dem es um die Rettung allen Lebens geht, werden <BR> Freundschaften getestet und neue Allianzen geschmiedet. <BR> MK11 Ultimate enthält mit 37 Charakteren das komplette <BR> Charakteraufgebot, einschließlich den drei Neulingen Rain, <BR> Mileena und Rambo.<BR><BR>Mortal Kombat 11 stellt jede unterhaltsame Freundschaft, <BR> jeden brutalen Fatality und jeden vernichtenden Todesstoß <BR> wie noch nie zuvor dar. Du wirst dem Kampf so nah sein, <BR> dass du ihn förmlich spüren kannst!<BR><BR>- Unterstützt Crossplay: Spieler können in ausgewählten <BR> Modi plattformübergreifend auf PS5, PS4, Xbox Series X S <BR> und Xbox One gegeneinander antreten.<BR>- Enthält Mortal Kombat 11, Kombat-Pack 1, MK11: Aftermath <BR> und Kombat-Pack 2:<BR>- Das definitive Mortal Kombat 11-Erlebnis: Zwei von den <BR> Kritikern gefeierten Story-Kampagnen führen Spieler auf <BR> ein Abenteuer durch die Zeit, das die epische Mortal <BR> Kombat-Saga mit insgesamt 37 spielbaren Charakteren <BR> bombastisch fortsetzt.<BR>- Kombat-Pack 2: Neue Kämpfer: Mileena, halb edenianischer <BR> und halb tarkatanischer Klon vRain, der königliche <BR> edenianische Halbgott, und Rambo, der legendäre <BR> Elitesoldat mit dem Aussehen von Schauspieler Sylvester <BR> Stallone.<BR>- Mortal Kombat 11: Aftermath-Erweiterung: Die erste <BR> Story-Erweiterung in der Geschichte der Serie, mit drei <BR> spielbaren Charakteren (Fujin, Sheeva, RoboCop) und 10 <BR> zusätzlichen Charakter-Skins.<BR>- Kombat-Pack 1: Sechs spielbare Charaktere (Shang Tsung, <BR> Nightwolf, Sindel, Joker, Terminator T-800 und Spawn) und <BR> 25 zusätzliche Charakter-Skins.<BR>- Mortal Kombat 11: Bis zum Anschlag vollgepackt mit <BR> Funktionen und Modi für alle Spieler: ein Story-Modus, ein <BR> benutzerdefiniertes Charaktervariationssystem, <BR> Stage-Fatalities, Friendships, ein Onlinemodus, diein <BR> Tutorial, die Krypta, die Kampfliga und neue und <BR> altbekannte Kämpfer mit jeweils eigenen Fatalities für <BR> kinoreife Szenen.<BR>;;17.11.2020;Koch Media GmbH;1;https://bilderserver.vitrex.de/434937.jpg
434939;Stranded Sails  PC  Entdecker der ver- fluchten Inseln;PC Software;PC;Simulation;S.A.D.;J;       0;;6;4017404034247;      14,21;B;    19,99;    19,99;;;;  1;Stranded Sails ist ein familienfreundliches Einzelspieler <BR> Open World Farm-Abenteuer in einer entspannten karibischen <BR> Umgebung. Eine lineare Questreihe führt dich durch die <BR> Welt und Story, wobei es am Wegesrand viel zu entdecken <BR> gibt. Schiffbrüchig auf einer mysteriösen Inselgruppe <BR> errichtest du ein Lager mit deiner eigenen Farm. Achte auf <BR> deine Energie indem du kochst, um dein Proviant <BR> aufzustocken. Erkunde die verfluchten Inseln und entdecke <BR> nützliche Gegenstände, belohnende Aktivitäten, versteckte <BR> Geheimnisse und mehr. Dekoriere die Hütten deiner <BR> Crewmitglieder, um deine Beziehung zu ihnen zu verbessern <BR> und verdiene dadurch vorteilhafte Perks. Lüfte die <BR> Geheimnisse des Archipels, hebe den Fluch auf und <BR> überzeuge vielleicht sogar deine Crew zu bleiben!<BR><BR>Open World<BR>Schließe Inselaktivitäten wie Affenjagd und Wehrhafte <BR> Seemöwen ab, um glänzenden Plunder zu erhalten. An <BR> Angelstellen kannst du Fische fangen, um besonders <BR> nahrhafte Gerichte zu kochen! Finde Schlüsselscherben und <BR> gebe diese an Portalsteinen aus, um schnell zu bereits <BR> besuchten Orten zu reisen.<BR><BR>Das Camp<BR>Pflanze Samen die du beim Entdecken der Insel findest, um <BR> Pflanzen anzubauen und Kochzutaten zu ernten. Entdecke <BR> neue Kochrezepte in einem puzzleartigen Minispiel. <BR> Kombiniere verschiedene Komponenten an deiner Werkbank, um <BR> neue Gegenstände herzustellen. Erweitere dein Lager mit <BR> verschiedenen Bauten, welche du von deiner Crew als <BR> Belohnung für den Eintopf bekommst.<BR><BR>Besatzung<BR>Dekoriere die Hütten deiner Crewmitglieder, um deine <BR> Beziehung zu ihnen zu verbessern und verdiene dadurch <BR> mächtige Perks. Finde Geschenke auf deinen <BR> Entdeckungsreisen und gebe diese deiner Crew, um neue <BR> Dekorationen freizuschalten. Versorge die Crew mit <BR> leckeren Eintöpfen und erhalte nützliche Belohnungen wie <BR> Werkzeug-Upgrades, Farm-Erweiterungen und mehr!<BR><BR>Sammlerstücke<BR>Finde versteckte Sammelobjekte, um verschiedene Outfits, <BR> goldene Werkzeuge, Hüte und historische Artefakte <BR> freizuschalten.<BR><BR>;;06.11.2020;S.A.D. GmbH;1;https://bilderserver.vitrex.de/434939.jpg
434964;Yu Gi Oh!Booster-D-Blazing Vortex 24er Display 24 Pack  deutsch;Merchandise;Merchandise;Merchandise;KONAMI;J;       0;;33;4012927845301;      48,00;;    95,76;    95,76;;;;;;;05.02.2021;Sonderposten;1;https://bilderserver.vitrex.de/434964.jpg
434965;Yu Gi Oh!Struktur-D-Freezing Chains 8er Struktur Deck  8-er deutsch;Merchandise;Merchandise;Merchandise;KONAMI;J;       0;;33;4012927845516;      40,50;;    79,92;    79,92;;;;;;;18.02.2021;Sonderposten;1;https://bilderserver.vitrex.de/434965.jpg
434966;Magic  Commander Legenden Booster 36-er Trading Card Game 36 Booster Pack deut. Magic the Gathering Commander Legenden;Merchandise;Merchandise;Merchandise;Diverse;J;       0;;33;5010993571451;      89,00;;   143,64;   143,64;;;;;;;20.11.2020;Sonderposten;1;https://bilderserver.vitrex.de/434966.jpg
434967;Magic  Commander Legenden Commander 6er Trading Card Game 6 Commander Decks dt. Magic the Gathering;Merchandise;Merchandise;Merchandise;Diverse;J;       0;;33;5010993686629;      76,40;;   149,94;   149,94;;;;;;;20.11.2020;Sonderposten;1;https://bilderserver.vitrex.de/434967.jpg
434968;Magic  Commander Legenden Coll.Boo 12er Trading Card Game 12 Collector Booster Magic the Gathering;Merchandise;Merchandise;Merchandise;Diverse;J;       0;;33;5010993773688;     192,80;;   299,88;   299,88;;;;;;;20.11.2020;Sonderposten;1;https://bilderserver.vitrex.de/434968.jpg
434970;ESD Sims 4 Eco Lifestyle Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;tba;4251755648566;      32,27;;    39,99;    39,99;;;;  1;Sind deine Sims bereit, ihre Welt zu verändern? Werde Teil <BR> einer Gemeinschaft, die im Namen der Umwelt eng <BR> zusammenarbeitet. Spiele, um in der neuen Welt Evergreen <BR> Harbor etwas zu bewegen und für Veränderungen zu sorgen.<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434970.jpg
434971;ESD Sims 4 Eco Lifestyle AT Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648535;      32,27;;    39,99;    39,99;;;;  1;Sind deine Sims bereit, ihre Welt zu verändern? Werde Teil <BR> einer Gemeinschaft, die im Namen der Umwelt eng <BR> zusammenarbeitet. Spiele, um in der neuen Welt Evergreen <BR> Harbor etwas zu bewegen und für Veränderungen zu sorgen.<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434971.jpg
434972;ESD Sims 4 Eco Lifestyle CH Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648559;      37,45;;    41,90;    41,90;;;;  1;Sind deine Sims bereit, ihre Welt zu verändern? Werde Teil <BR> einer Gemeinschaft, die im Namen der Umwelt eng <BR> zusammenarbeitet. Spiele, um in der neuen Welt Evergreen <BR> Harbor etwas zu bewegen und für Veränderungen zu sorgen.<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434972.jpg
434973;ESD Civilization 6 New Frontier Pass Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4251755648689;      32,27;;    39,99;    39,99;;;;  1;SID MEIERS CIVILIZATION VI: NEW FRONTIER PASS<BR><BR>Vollversion benötigt<BR><BR>Der Civilization VI - New Frontier-Pass enthält acht neue <BR> Zivilisationen, neun neue<BR>Anführer und viele neue Spielinhalte. Bestimmte Features <BR> erfordern das Civilization<BR>VI Erweiterungs-Bundle.<BR> <BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434973.jpg
434974;ESD Civilization 6 New Frontier Pass AT Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;ungeprüft;4251755648665;      32,27;;    39,99;    39,99;;;;  1;SID MEIERS CIVILIZATION VI: NEW FRONTIER PASS<BR><BR>Vollversion benötigt<BR><BR>Der Civilization VI - New Frontier-Pass enthält acht neue <BR> Zivilisationen, neun neue<BR>Anführer und viele neue Spielinhalte. Bestimmte Features <BR> erfordern das Civilization<BR>VI Erweiterungs-Bundle.<BR> <BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434974.jpg
434975;ESD Civilization 6 New Frontier Pass CH Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;ungeprüft;4251755648672;      37,45;;    41,90;    41,90;;;;  1;SID MEIERS CIVILIZATION VI: NEW FRONTIER PASS<BR><BR>Vollversion benötigt<BR><BR>Der Civilization VI - New Frontier-Pass enthält acht neue <BR> Zivilisationen, neun neue<BR>Anführer und viele neue Spielinhalte. Bestimmte Features <BR> erfordern das Civilization<BR>VI Erweiterungs-Bundle.<BR> <BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434975.jpg
434978;PS5  Headset Pulse 3D org. D2 Ausverkauft!;PS5 Zubehör;PS5;Zubehör;Sony;J;       0;;33;0711719387800;      71,64;;    99,99;    99,99;;;;  1;So sollen Spiele klingen<BR><BR>Genieße ein nahtloses, kabelloses Erlebnis mit einem <BR> speziell für 3D-Audio auf PS5-Konsolen optimierten <BR> Headset1. Das PULSE 3D-Wireless-Headset verfügt über ein <BR> verbessertes Design mi zwei Mikrofonen mit <BR> Geräuschunterdrückung, einem integrierten Akku und einer <BR> Reihe von leicht erreichbaren Bedienelementen.<BR><BR> <BR>Entwickelt für eine neue Generation<BR><BR>Optimiert für 3D-Audio<BR>Das PULSE 3D-Wireless-Headset wurde speziell für die <BR> Wiedergabe von 3D-Audio, wie es die PlayStation5 möglich <BR> macht, entwickelt. Tempest 3D-AudioTech versetzt dich auf <BR> der PS5 in unglaublich immersive Soundlandschaften, in <BR> denen der Sound aus jeder Richtung zu kommen scheint.<BR><BR>Edles Design<BR>Genieße stilvolles Spielvergnügen mit einem eleganten <BR> Headset, das den Look deiner PS5-Konsole perfekt ergänzt <BR> und über optimierte Ohrpolster und ein Kopfbügelband für <BR> zusätzlichen Komfort verfügt.<BR>Für Gamer gemacht<BR><BR>Zwei integrierte Mikrofone<BR>Die beiden integrierten Mikrofone sind optimal <BR> positioniert für klare Sprachaufnahmen und mit <BR> Geräuschunterdrückungstechnologien ausgestattet, damit du <BR> dir sicher sein kannst, dass dich deine Freunde online <BR> hören können2.<BR><BR>Leicht erreichbare Bedienelemente<BR>Passe dein Setup beim Spielen mit den integrierten <BR> Bedienelementen für Mikrofonstummschaltung, <BR> Master-Lautstärke und Mischverhältnis für In-Game-Audio <BR> und Chat an. Überprüfe mit einer dedizierten Taste für die <BR> Mikrofonüberwachung ganz einfach, wie gut deine <BR> Teammitglieder dich hören können.<BR>Spielvergnügen überall<BR><BR>Wireless-Adapter<BR>Mit dem integrierten Akku kannst du bis zu 12 Stunden <BR> kabellos spielen. Stelle über den enthaltenen Adapter eine <BR> Verbindung zu PS5- und PS4-Konsolen oder zu kompatiblen <BR> Windows- und macOS-Computern her.<BR><BR>3,5-mm-Anschluss<BR>Über das enthaltene 3,5-mm-Audio-Kabel kannst du das <BR> Headset ganz einfach mit PlayStationVR und Mobilgeräten <BR> verbinden .<BR>;;16.11.2020;Sony Interactive Entertainment;1;https://bilderserver.vitrex.de/434978.jpg
434980;PS5  Ladestation DualSense org. D2 Ausverkauft !;PS5 Zubehör;PS5;Zubehör;Sony;J;       0;;33;0711719374107;      21,59;;    32,95;    32,95;;;;  1;Andocken. Laden. Spielen.<BR>Lade bis zu zwei DualSense Wireless-Controller <BR> gleichzeitig auf und schließe sie schnell und einfach mit <BR> dem Click-in-Design an die Ladestation an. Deine <BR> Controller laden so schnell auf wie bei Verbindung mit <BR> deiner PS5-Konsole  du kannst also USB-Ports ohne <BR> Leistungseinbußen freihalten.<BR><BR>Lade zwei Controller<BR>Lade zwei DualSense Wireless-Controller gleichzeitig auf, <BR> ohne sie mit deiner PlayStation5-Konsole verbinden zu <BR> müssen.<BR><BR>Halte deine USB-Ports frei<BR>Deine Controller laden so schnell auf wie bei Verbindung <BR> mit deiner PS5-Konsole  du kannst also USB-Ports ohne <BR> Leistungseinbußen freihalten.<BR><BR>Click-in-Design<BR>Schließe deine DualSense Wireless-Controller mit dem <BR> Click-in-Design schnell und einfach an die Ladestation an <BR> und lade sie auf, wenn es dir passt.<BR><BR>;;31.03.2021;Sony Interactive Entertainment;1;https://bilderserver.vitrex.de/434980.jpg
434981;ESD UFC 4 Points   500 Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;tba;4251755648733;       4,02;;     4,99;     4,99;;;;  1;EA SPORTS UFC 4  500 UFC POINTS<BR><BR>Vollversion benötigt<BR><BR>500 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren<BR>Outfits, Emotes, Profilkarten und mehr<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434981.jpg
434982;ESD UFC 4 Points   500 AT Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648702;       4,02;;     4,99;     4,99;;;;  1;EA SPORTS UFC 4  500 UFC POINTS<BR><BR>Vollversion benötigt<BR><BR>500 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren<BR>Outfits, Emotes, Profilkarten und mehr<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434982.jpg
434983;ESD UFC 4 Points   500 CH Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648726;       5,36;;     5,90;     5,90;;;;  1;EA SPORTS UFC 4  500 UFC POINTS<BR><BR>Vollversion benötigt<BR><BR>500 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren<BR>Outfits, Emotes, Profilkarten und mehr<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434983.jpg
434984;ESD UFC 4 Points  1050 Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;tba;4251755648818;       8,05;;     9,99;     9,99;;;;  1;1.050 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren<BR>Outfits, Emotes, Profilkarten und mehr ausstatten kannst. <BR> Erstelle deinen ganz eigenen Charakter und werde zur <BR> Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434984.jpg
434985;ESD UFC 4 Points  1050 AT Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648788;       8,05;;     9,99;     9,99;;;;  1;1.050 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren<BR>Outfits, Emotes, Profilkarten und mehr ausstatten kannst. <BR> Erstelle deinen ganz eigenen Charakter und werde zur <BR> Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434985.jpg
434986;ESD UFC 4 Points  1050 CH Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648801;      10,42;;    11,50;    11,50;;;;  1;1.050 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren<BR>Outfits, Emotes, Profilkarten und mehr ausstatten kannst. <BR> Erstelle deinen ganz eigenen Charakter und werde zur <BR> Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434986.jpg
434987;ESD UFC 4 Points  2200 Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;tba;4251755648894;      16,13;;    19,99;    19,99;;;;  1;2.200 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren Outfits, Emotes, Profilkarten <BR> und mehr ausstatten kannst. Erstelle deinen ganz eigenen <BR> Charakter und werde zur Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434987.jpg
434988;ESD UFC 4 Points  2200 AT Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648863;      16,13;;    19,99;    19,99;;;;  1;2.200 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren Outfits, Emotes, Profilkarten <BR> und mehr ausstatten kannst. Erstelle deinen ganz eigenen <BR> Charakter und werde zur Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434988.jpg
434989;ESD UFC 4 Points  2200 CH Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648887;      20,75;;    22,90;    22,90;;;;  1;2.200 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren Outfits, Emotes, Profilkarten <BR> und mehr ausstatten kannst. Erstelle deinen ganz eigenen <BR> Charakter und werde zur Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434989.jpg
434990;ESD UFC 4 Points  4600 Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;tba;4251755648979;      32,27;;    39,99;    39,99;;;;  1;4.600 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren Outfits, Emotes, Profilkarten <BR> und mehr ausstatten kannst. Erstelle deinen ganz eigenen <BR> Charakter und werde zur Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434990.jpg
434991;ESD UFC 4 Points  4600 AT Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648948;      32,27;;    39,99;    39,99;;;;  1;4.600 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren Outfits, Emotes, Profilkarten <BR> und mehr ausstatten kannst. Erstelle deinen ganz eigenen <BR> Charakter und werde zur Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434991.jpg
434992;ESD UFC 4 Points  4600 CH Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755648962;      40,69;;    44,90;    44,90;;;;  1;4.600 UFC Points, mit denen du deine Kämpferindeinen <BR> Kämpfer mit freischaltbaren Outfits, Emotes, Profilkarten <BR> und mehr ausstatten kannst. Erstelle deinen ganz eigenen <BR> Charakter und werde zur Legende!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434992.jpg
434993;ESD NBA  2K21  15,000 VC Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4251755649020;       4,02;;     4,99;     4,99;;;;  1;NBA 2K21: 15.000 VC<BR>Vollversion benötigt<BR>Erhalte 15.000 VC extra  die Währung von NBA 2K21 im <BR> Spiel  für deinen Mein SPIELER,<BR>Mein TEAM-Kartenpacks und mehr!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434993.jpg
434994;ESD NBA  2K21  35,000 VC Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4251755649075;       8,05;;     9,99;     9,99;;;;  1;NBA 2K21: 35.000 VC<BR>Vollversion benötigt<BR>Erhalte 35.000 VC extra  die Währung von NBA 2K21 im <BR> Spiel  für deinen Mein SPIELER,<BR>Mein TEAM-Kartenpacks und mehr!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434994.jpg
434995;ESD NBA  2K21  75,000 VC Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4251755649136;      16,13;;    19,99;    19,99;;;;  1;NBA 2K21: 75.000 VC<BR>Vollversion benötigt<BR>Erhalte 75.000 VC extra  die Währung von NBA 2K21 im <BR> Spiel  für deinen Mein SPIELER,<BR>Mein TEAM-Kartenpacks und mehr!<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434995.jpg
434996;ESD Madden NFL 21 Points   500 Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;tba;4251755649235;       4,02;;     4,99;     4,99;;;;  1;500 Madden-Punkte, mit denen du deinen Avatar mit neuen <BR> Uniformen ausstatten, dein Ultimate Team aufwerten und <BR> noch vieles mehr machen kannst. Stelle auf deinem Weg zum <BR> Star deine Kreativität unter Beweis.<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434996.jpg
434997;ESD Madden NFL 21 Points   500 AT Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755649211;       4,02;;     4,99;     4,99;;;;  1;500 Madden-Punkte, mit denen du deinen Avatar mit neuen <BR> Uniformen ausstatten, dein Ultimate Team aufwerten und <BR> noch vieles mehr machen kannst. Stelle auf deinem Weg zum <BR> Star deine Kreativität unter Beweis.<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434997.jpg
434998;ESD Madden NFL 21 Points   500 CH Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755649228;       5,36;;     5,90;     5,90;;;;  1;500 Madden-Punkte, mit denen du deinen Avatar mit neuen <BR> Uniformen ausstatten, dein Ultimate Team aufwerten und <BR> noch vieles mehr machen kannst. Stelle auf deinem Weg zum <BR> Star deine Kreativität unter Beweis.<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434998.jpg
434999;ESD Madden NFL 21 Points  1050 Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;tba;4251755649280;       8,05;;     9,99;     9,99;;;;  1;1.050 Madden-Punkte, mit denen du deinen Avatar mit neuen <BR> Uniformen ausstatten, dein Ultimate Team aufwerten und <BR> noch vieles mehr machen kannst. Stelle auf deinem Weg zum <BR> Star deine Kreativität unter Beweis.<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/434999.jpg
435000;ESD Madden NFL 21 Points  1050 AT Code wird als PDF Datei geliefert Einzweckgutschein;PSN Code;PlayStation;Mission CD;Electronic Arts;J;       0;;ungeprüft;4251755649266;       8,05;;     9,99;     9,99;;;;  1;1.050 Madden-Punkte, mit denen du deinen Avatar mit neuen <BR> Uniformen ausstatten, dein Ultimate Team aufwerten und <BR> noch vieles mehr machen kannst. Stelle auf deinem Weg zum <BR> Star deine Kreativität unter Beweis.<BR>;;22.10.2020;Sonderposten;1;https://bilderserver.vitrex.de/435000.jpg
